source,dest,time
58553,28051,20090418
33189,29135,20090914
35548,35771,20081211
32432,41956,20090825
35374,35770,20081223
32347,30033,20090522
33154,41956,20090625
31808,32096,20090512
35546,34619,20080904
28050,28777,20080927
33753,32049,20090410
26043,28051,20080529
33812,32098,20081127
33725,36960,20090108
21305,57371,20090620
53766,34252,20071007
58583,40549,20071005
57445,32433,20071010
57431,56777,20071008
57427,34127,20071003
32765,33192,20071009
56817,25425,20071002
53076,51174,20080915
52794,21002,20090619
52828,51174,20081005
52846,52794,20090828
46505,51587,20090217
51587,53551,20090326
46505,51587,20081127
53551,51174,20081127
52901,51174,20081018
52794,51174,20090414
50241,52794,20090408
52794,53551,20090701
52794,51174,20090626
50232,51587,20081110
51174,51174,20090306
52845,51587,20090328
52794,52794,20090321
52842,52794,20090620
51552,51587,20090102
52794,51587,20081029
51552,52794,20090627
51552,51587,20090503
52794,52794,20090706
51552,51174,20081209
51754,51174,20081017
52846,51587,20090629
51586,52794,20090824
49428,29647,20081113
27368,27406,20090805
51552,52794,20090607
52794,52794,20090510
51174,52794,20090427
52844,51587,20090317
51174,33725,20090313
51535,51174,20081010
52845,51587,20090222
52794,51174,20090111
52794,51752,20090216
46505,51587,20090702
52845,52794,20090301
52828,52793,20090618
52794,51174,20090907
52846,52794,20090617
52794,53551,20090610
51587,52846,20090315
52794,51587,20090719
51174,51587,20090416
51552,51174,20090616
52794,52794,20090329
49563,51174,20081004
52828,50239,20081111
52845,51587,20090331
52794,52794,20090621
52794,51587,20090526
52845,52794,20081211
51587,51174,20090322
50961,52794,20090818
52794,51174,20090629
51587,51174,20090311
51174,51587,20090304
52794,51587,20090516
52845,52794,20090708
52794,52794,20090501
52424,52794,20090405
52794,52794,20090403
52794,58473,20090912
52794,52794,20090726
52793,51587,20081027
52794,51174,20090217
53849,53110,20090309
52794,53551,20090623
52793,51534,20090522
51587,51174,20090226
52794,52845,20090422
52794,51174,20090409
52794,51174,20090702
52793,51587,20090728
51587,51587,20090511
52794,51587,20090818
51174,52794,20090325
50241,51174,20081017
50985,51174,20090225
52794,52845,20090308
52794,51787,20090711
22214,27142,20090814
51587,51174,20090331
52846,52794,20090509
52794,51174,20090112
51174,52794,20090422
51174,50240,20080919
46505,52794,20090816
52846,51587,20090624
52794,51421,20081116
52828,52794,20081031
52828,52845,20090331
52846,52795,20090616
52794,52794,20090704
51174,51174,20090227
52793,51587,20090419
52794,51174,20090119
51174,51587,20081027
52794,51587,20090829
29646,52794,20081114
51586,51586,20090724
53539,52846,20081021
52846,52794,20090507
49428,51174,20081215
53976,51174,20090304
52794,25766,20090803
52794,52794,20090823
50870,52794,20081202
51174,51174,20081016
52845,51174,20090223
52794,35129,20090613
50870,10372,20090820
52794,51174,20081206
39240,20627,20090803
52794,52794,20090604
52794,51174,20090408
52794,52794,20090416
51552,51174,20081201
52794,51587,20090601
51174,51174,20090221
50241,51174,20090412
51739,52794,20081126
52794,51174,20090305
51683,51174,20081026
53527,51587,20081116
50240,50241,20090105
51587,51174,20090715
52794,51174,20081111
53041,54985,20081128
46505,52828,20090713
53551,51174,20090220
52795,51174,20081109
52794,53551,20090401
52794,51174,20090329
52845,52845,20090226
52794,51174,20090103
52794,52847,20081207
52845,51174,20081209
52794,54420,20090905
33738,52794,20090614
54005,52794,20090608
51552,51587,20090817
51174,52794,20090316
51174,51174,20081003
25765,26343,20090808
52391,52794,20090521
50241,52845,20081124
51174,51587,20090112
20673,25765,20090810
51587,51587,20090425
52894,52794,20090226
52828,58163,20080918
53551,51587,20090409
52795,51587,20081105
51174,51174,20081009
50240,51587,20090511
51587,52845,20090607
51752,51174,20081007
51587,51587,20090515
52846,51587,20090710
52794,52794,20090101
52844,52794,20090303
58601,52794,20090912
52794,52794,20090528
36506,52794,20090819
52794,53551,20090611
52794,51587,20081130
46090,51174,20081214
52794,52794,20090417
52794,53551,20090319
51174,51174,20081014
51587,51552,20081107
52794,51587,20090310
52840,51163,20090216
52794,51174,20090422
51587,51174,20090512
52828,51587,20090625
50961,52794,20090118
53551,51174,20081013
51587,50241,20090617
51752,53524,20081126
52794,50241,20081112
50241,52794,20090414
51552,51174,20090908
50240,51174,20090220
53537,51587,20090504
52794,22764,20090813
52794,52794,20090530
52794,53551,20090618
52845,52794,20090630
52794,51174,20090304
51587,53551,20081020
52794,52794,20090705
51552,51587,20090108
51587,51174,20090426
52794,52794,20090531
52794,51174,20090828
50241,51174,20090307
25766,26297,20090808
52794,51174,20090406
52794,51587,20090717
52794,52794,20090913
46505,51174,20081125
50956,51587,20090905
50961,26297,20090726
52844,51174,20090113
53551,51587,20090701
52794,52794,20090830
50961,52794,20090825
52794,53551,20090709
52794,52828,20090301
52794,49218,20090819
51587,51174,20090428
52794,53551,20090624
52794,52794,20090606
53690,52794,20090906
52794,51587,20081024
51174,53778,20090326
53551,52841,20090324
52845,52794,20090711
52794,51174,20090712
51587,51174,20090219
51163,51587,20081215
52794,52794,20090519
51174,52794,20090415
52794,52843,20081123
52794,52794,20090520
52794,52828,20090827
53214,52794,20081128
51753,51587,20090423
52794,51552,20090505
52794,54943,20081115
52794,51587,20090612
52794,52794,20090609
52794,51787,20090816
27695,52794,20090809
52794,53551,20090415
52794,51174,20090620
53533,51424,20090622
25985,52794,20090814
52794,51587,20090605
52794,52794,20090602
51587,51587,20081025
51587,52794,20081214
52794,51174,20090708
52794,52900,20081025
52845,51587,20090822
52794,51174,20090630
50240,52794,20090310
52794,53551,20090316
51787,51174,20080914
51587,51753,20090708
51587,51587,20090507
52794,52794,20090909
52794,53551,20090507
51174,52794,20090513
52828,50239,20081127
52794,52794,20081107
52846,51174,20081022
51174,52794,20090308
50241,52794,20090821
52793,51587,20090505
52794,52794,20090514
51587,51174,20090224
52794,52794,20090518
52794,51174,20090504
53184,51174,20090325
52794,52794,20090526
52793,52794,20090107
52845,51587,20090611
51787,52794,20090827
52794,51587,20090725
51587,51587,20090427
52794,53551,20090703
50870,26297,20090807
50239,52794,20090315
51523,52794,20090524
52794,26297,20090810
52794,51587,20090719
52794,52794,20090623
51174,51174,20081019
52794,52794,20090603
51174,52794,20090401
51587,50241,20090621
51587,51587,20081129
49427,51587,20090713
51587,52794,20090502
40696,49307,20081202
54142,48894,20090108
48135,45538,20081025
55202,55319,20090917
51147,39255,20080922
48134,50843,20090316
57534,50238,20081209
48135,54468,20081010
57056,57056,20090111
50239,46367,20081209
37364,42394,20080529
57060,57062,20081224
55204,46367,20080527
50090,46367,20080909
40721,39573,20090924
53628,50572,20081225
55385,60014,20090214
41895,32992,20080509
59721,71329,20090320
50843,35333,20090111
46370,32991,20080708
45514,47939,20081207
42454,58639,20080522
48133,50920,20081214
6331,6390,20080920
58139,32776,20080507
53668,53576,20080925
40647,53980,20080723
46367,51147,20080617
58068,58068,20081116
53897,54468,20090113
48135,48135,20090207
55214,54468,20080909
32992,57570,20080506
26794,21366,20090220
50795,48130,20081206
51144,54468,20080924
54148,31588,20081203
29542,32751,20081203
48133,50572,20090112
40647,40647,20080523
48131,48134,20090119
22682,26099,20090111
53844,46367,20080905
55207,32070,20080708
29798,48130,20090312
48135,50807,20090609
53576,48396,20090226
6390,6390,20080920
53664,50795,20081005
57570,57570,20081116
52620,52620,20081014
48901,42886,20080517
12997,14076,20090120
54111,53664,20090304
60041,57570,20080503
48135,50843,20090115
51027,46367,20090521
50850,25216,20080919
50566,50535,20090110
45817,46367,20080520
53897,48135,20090207
52886,39573,20081215
54111,55700,20090211
58068,58068,20081116
27558,26953,20090220
58139,32992,20080430
57570,64174,20080510
53971,54111,20090722
32577,33087,20090208
58139,32992,20080505
47938,49486,20080520
55881,50807,20090910
32992,58068,20080509
58068,58381,20080510
32736,33276,20090313
58068,58068,20080510
49565,57062,20080520
57570,57570,20081116
51446,47939,20090117
48135,44130,20090312
32992,57570,20080508
53662,54468,20090210
60011,48130,20090201
57570,57570,20081116
51144,54468,20080624
58068,58068,20081116
51429,47939,20090110
51147,48396,20081212
58150,58068,20080510
55231,71524,20081112
51144,48135,20090303
53660,32589,20090208
50265,58068,20081116
37574,50100,20090531
60012,58194,20090214
32776,57570,20080505
48129,50843,20090111
25921,35331,20090315
31826,29798,20081203
58068,58068,20081116
55231,58102,20080524
57570,57570,20081116
58068,32992,20080506
48135,48135,20090207
55700,47939,20081227
37593,37593,20080526
26098,28267,20090111
54468,54111,20080512
57102,46367,20081202
48135,50843,20090310
50843,45552,20090307
14848,4301,20090120
32432,57570,20080428
55830,46367,20090211
55380,39573,20081026
15518,9462,20090220
55562,46367,20080827
49639,50536,20081130
59474,48902,20080517
29135,29135,20080428
40647,40647,20080526
48135,48130,20090313
29135,29135,20080428
55700,50063,20090715
48130,50807,20090618
54070,53576,20080917
48133,50843,20090305
32992,57570,20080430
21370,15161,20090220
58068,58068,20081116
32724,29135,20070809
37038,29135,20070801
32433,37038,20070806
37036,29134,20070807
32433,37671,20070807
29135,37671,20070802
37037,29135,20070810
32002,32003,20080718
29135,29135,20080718
29135,29135,20080718
33215,33209,20090923
30202,30200,20090518
29307,30202,20090526
33361,35727,20081217
31611,30200,20090514
30200,27818,20090325
30202,30200,20090121
30201,30200,20090122
31015,30200,20090304
30202,30200,20090113
34423,36274,20090206
30201,30200,20090210
30201,27798,20090119
28854,30200,20090109
30200,31015,20090216
30200,34557,20090206
30202,30200,20090523
34112,34111,20081218
30203,30200,20090311
31611,28270,20090201
30202,30200,20090322
30202,30200,20090316
33364,35727,20081222
28319,30200,20090323
30202,30200,20090512
27798,21648,20090311
30200,30200,20090519
30203,30200,20090316
26097,28874,20090202
30201,70242,20090115
34112,34111,20081221
30201,30200,20090111
30202,30200,20090319
30202,30200,20090321
30203,31644,20090312
33364,34437,20081216
30451,30203,20090519
30202,30200,20090202
30202,30200,20090522
30201,30136,20090319
30202,30200,20090225
30202,30200,20090516
30451,30200,20090205
36084,30200,20090110
30201,30200,20090315
21635,30200,20090213
30203,30201,20090112
33528,35727,20081219
30201,30200,20090224
33363,34448,20081217
33528,33442,20081219
28852,30200,20090217
30203,30200,20090325
32038,18650,20090113
18650,21085,20090113
72746,29135,20070416
69999,65674,20070424
72746,29134,20070419
73243,36282,20070423
63231,32776,20070420
36612,36506,20091009
32776,27577,20070629
27577,29134,20070625
32811,27577,20070627
29136,29506,20080519
29135,29136,20080531
30691,31988,20080528
29135,32720,20080511
29135,29135,20080430
29135,29135,20080526
29135,32433,20080530
29135,31380,20080807
29135,33022,20080524
32433,32433,20080520
29135,29505,20080503
30691,29135,20080809
32433,31989,20080723
32430,36424,20080524
29134,29505,20080721
29135,29135,20080527
29137,29136,20080513
32011,29135,20080806
29134,31806,20080821
29136,29135,20080603
29137,29505,20080824
29135,29137,20080601
31293,29135,20080808
31292,29135,20080729
29505,27446,20080816
29506,29135,20080827
32433,32433,20070420
28050,29135,20070818
29136,28051,20070818
29135,32433,20070418
25398,25864,20081004
25398,27445,20081001
25993,25864,20071210
25864,25398,20080509
25881,29573,20080711
18061,25881,20071204
35798,25398,20080312
25881,25864,20071219
25881,25864,20080929
25497,22378,20081008
26416,25864,20080530
25902,27722,20080417
25881,26129,20080911
25883,25864,20080528
25902,25864,20080901
25415,25881,20080224
30761,27444,20080110
25398,25398,20081001
25864,33526,20080824
25862,25398,20080501
25412,25864,20080427
25994,34091,20080318
28864,25587,20080102
25881,28860,20080613
25395,25498,20080113
25864,25864,20080826
25565,25864,20080828
25881,25902,20080922
27670,27046,20080116
26060,25398,20081010
28863,25398,20071208
25864,25902,20080901
25398,25398,20080807
25864,13201,20080912
26435,25398,20080906
27361,25864,20071205
25398,25864,20080914
25497,23478,20080902
26122,25881,20071203
25902,36004,20080930
27546,25881,20080109
25864,25864,20080921
29135,25864,20071217
32065,28850,20071231
33771,25864,20081012
25396,25398,20080504
25864,27669,20080919
25881,30780,20080913
26701,25578,20071201
25864,25864,20080908
26129,25864,20080924
25896,25881,20071212
25881,25864,20081005
25998,25864,20080324
25902,25864,20080923
25862,26037,20080111
28850,25881,20080101
25862,25862,20071214
25864,25864,20071206
26415,25994,20080304
25398,35799,20080302
25497,25498,20080923
25864,26007,20080922
25411,28172,20071208
27722,29654,20080925
25862,33963,20080307
25881,25864,20080831
30833,25398,20080513
25864,29341,20071220
27360,25398,20080531
27820,25881,20080920
25498,25863,20081009
27361,25864,20071225
25862,25864,20080508
25498,25901,20071221
25881,25864,20071229
25882,25864,20080519
27820,25896,20071230
25413,25864,20080907
27360,27797,20080919
25415,28877,20080313
25415,25398,20080822
26122,25864,20080521
29841,25398,20080813
26123,25240,20080923
27045,27380,20081029
27361,21690,20080908
26008,26130,20081020
25577,26700,20081021
26130,25864,20080825
25205,25256,20081016
26129,26130,20081207
25787,26129,20071211
25883,26059,20080904
26131,26130,20080911
27380,26130,20080925
28864,28864,20080725
25882,36282,20081112
26129,26130,20080912
26083,26130,20080108
26121,25935,20080924
25985,36506,20080105
25882,28868,20081105
25502,26130,20081106
18946,18422,20080820
36764,32003,20080829
26131,36563,20080727
25883,26130,20081016
27700,26130,20080811
24316,26130,20081031
27723,26129,20081106
26129,28868,20081209
24316,24316,20081031
26129,26130,20081030
25883,28863,20081021
27667,26130,20081116
26130,26130,20080913
26129,26130,20081208
26122,24524,20081112
25986,26129,20081211
36282,25511,20071212
26417,26130,20081005
25900,26130,20081111
27380,14895,20080103
26129,26130,20081207
28044,26130,20081030
36282,26417,20081112
37341,30136,20080817
26130,26130,20081103
25883,26130,20081205
36896,36896,20080827
25987,25970,20080811
26129,26130,20081113
28491,32797,20081207
25883,25503,20081110
26130,26126,20080912
28850,25995,20080112
28778,28777,20080828
25366,33052,20080826
26130,27380,20081112
28864,29892,20080921
25498,27670,20080619
26130,29947,20080917
25883,25787,20080920
28462,26130,20081109
26130,26130,20081208
26120,26128,20081102
29132,29957,20081211
23550,36485,20080828
26130,26130,20080905
26130,25394,20080915
23708,26130,20081214
25971,29132,20081211
29529,36893,20081212
26700,26700,20081016
27048,26130,20080921
26129,26130,20081204
30933,27724,20081106
26122,26122,20081109
25902,26122,20081108
26129,26130,20081211
24524,26130,20081112
36282,25977,20080625
26128,25882,20080828
29409,28461,20080728
25883,23552,20080619
23707,26130,20081103
26129,26130,20080924
26129,25882,20081112
27361,26130,20081109
36485,26130,20080726
25883,36907,20080827
27547,28779,20080903
28862,25986,20081211
26129,25971,20081212
27361,27669,20081211
27045,26130,20081005
24523,24522,20080727
26130,26130,20081019
25893,26130,20071224
25576,25578,20081110
26409,26130,20081102
37341,36561,20081109
23905,26130,20080114
28778,25902,20080830
23708,25990,20080830
26130,25990,20080107
26130,26130,20081210
24365,25232,20080922
35891,25996,20081105
28870,37340,20081105
25995,26130,20081114
31951,27128,20080731
23550,25901,20080118
28854,26129,20080729
32856,27724,20081207
27362,29503,20081116
37162,37165,20081106
26059,28864,20081016
25996,26130,20081111
27724,26130,20081207
29598,26409,20081004
28868,28868,20081113
32003,26586,20080829
26129,26130,20080917
25991,26007,20071209
28779,26130,20080903
27046,26130,20080624
24524,26130,20080812
26087,26130,20080907
25883,26129,20081015
26121,26130,20081019
28461,27670,20071213
26129,26130,20071218
24522,26130,20081029
25971,26130,20081112
25972,29531,20081212
28864,26131,20080904
25985,29132,20080810
27724,31962,20080729
26131,26131,20080923
25971,26130,20080729
26129,26130,20081116
26130,26122,20080923
26130,26122,20081102
27668,32535,20081204
25984,26130,20080819
27360,25971,20081212
33033,25285,20080826
26008,26130,20080117
27382,26129,20081104
25938,26130,20081101
25980,25980,20080623
26225,26130,20080918
26130,26122,20080621
27360,26130,20080924
25882,26060,20081016
26129,25053,20080623
27360,26123,20081101
27380,26130,20080105
28863,28044,20081030
28142,28868,20080620
26128,26130,20081030
36486,26130,20080824
25883,26130,20081017
25938,26130,20080807
26130,26129,20080912
27282,26060,20081016
26700,26889,20081016
27228,25902,20080804
25040,26130,20080827
26130,26130,20080828
26129,26130,20071217
36564,26130,20080925
26131,26131,20081113
26130,26129,20080912
26131,26130,20080918
26131,36564,20081109
25498,24523,20080828
24522,32003,20080726
26415,26130,20080911
31935,26130,20081204
36503,32545,20080911
25996,27670,20081105
25995,27547,20080618
25883,26130,20081019
36564,26130,20080906
27668,25971,20081106
25119,27406,20080826
26130,26130,20081214
25935,25936,20080924
27670,26130,20081104
37381,26130,20080821
24523,24523,20080828
27669,27669,20081019
25971,26130,20080823
26130,24316,20081031
27820,25883,20080820
25240,24361,20080918
27360,25503,20080815
25986,26008,20080816
28517,26131,20071214
25994,26415,20081106
37341,25996,20080827
25971,26130,20080731
25578,25578,20081110
35797,26130,20080907
25977,23708,20080107
27546,25971,20081111
27670,26122,20081108
26129,26131,20080913
25972,32182,20080731
26130,26130,20080923
25863,26130,20081213
26122,26130,20081105
26130,26130,20081019
26130,26130,20081030
26415,37165,20081106
25786,26130,20080102
25971,29132,20081019
26008,24690,20081016
27360,26235,20080925
25864,26130,20081210
26130,26130,20080917
26129,26130,20080906
23707,25883,20080101
27380,28779,20080620
24523,27048,20080828
26130,24523,20081019
26130,27654,20081106
26130,26130,20080905
25971,27187,20081212
35611,26086,20080902
25882,26130,20080917
29135,26128,20071207
25971,26130,20080804
29136,27046,20080812
23552,20566,20080921
25985,29868,20080728
29073,25883,20081212
25898,25898,20080909
26130,27381,20080925
25787,26309,20080111
28642,28777,20080830
25998,25986,20081212
25996,27048,20071209
27722,27380,20081029
25974,32732,20080925
26130,26130,20081208
25883,25883,20081106
25901,26130,20081103
30244,27547,20080114
36562,25996,20081109
21549,28864,20080921
27187,27447,20081212
26129,36505,20080801
26124,26128,20080829
27546,25883,20071210
25658,28112,20080114
26130,26129,20080907
26130,26130,20080918
26130,26130,20081209
23550,36891,20081004
27383,26130,20081104
25893,25363,20080911
24524,25863,20081213
27134,26130,20080104
36564,26130,20080828
26122,27722,20081108
28864,25883,20081110
26130,26130,20081030
27668,26130,20081208
24524,24524,20081112
25996,26130,20081209
26129,25882,20081105
26130,26130,20081018
26131,27380,20081103
26087,27046,20080830
26129,25971,20081211
25883,26130,20081031
24523,25883,20081019
26086,26130,20081206
31804,26130,20081206
28589,25363,20080916
26130,26130,20081111
29100,26129,20080917
25882,25882,20080922
25883,26087,20080913
26129,26129,20080619
25996,26122,20081105
25971,26130,20081212
22590,26129,20071215
27670,27724,20081213
27048,27380,20071210
32797,32832,20081207
25996,25785,20080827
26130,26086,20080906
25883,26536,20080919
26130,25883,20081101
26130,25503,20081106
29136,26130,20071219
27668,26130,20081019
26130,32597,20080830
25883,26130,20081212
28349,26130,20080116
26130,25883,20080918
26130,22593,20081028
26086,26086,20080920
26130,26130,20081018
26130,26130,20081109
25996,26130,20081109
26130,26130,20081208
25882,25882,20081014
25883,25882,20080829
32433,26130,20080923
26129,26131,20071207
27406,26130,20080826
24316,24316,20081031
29952,26129,20080803
27669,26129,20071210
29132,26130,20080810
36378,26129,20080921
27044,27380,20080923
26129,26129,20081214
25883,23707,20071213
25990,12985,20080830
23551,26130,20080923
25984,28870,20081105
36564,37341,20081109
28045,26131,20080110
36897,36897,20081018
26060,28777,20081016
25990,36564,20080625
25998,26130,20080620
25883,26131,20081116
25995,26130,20081004
27048,27048,20080921
13189,26409,20080914
26128,26130,20080821
25883,27669,20080919
27724,29135,20080618
26130,27380,20081030
26129,27380,20081104
26130,26130,20081209
26131,25985,20081113
25883,26130,20080911
26130,26130,20081203
25986,26130,20081106
27127,26129,20080925
25883,25996,20081014
29135,33364,20070510
33107,29532,20071022
29137,29532,20071010
32776,31385,20071102
29137,29532,20071104
29532,29135,20071016
29140,29135,20071103
29533,29135,20071022
29135,29532,20071018
32433,32433,20071128
29532,29135,20071018
29531,29135,20071030
29533,29135,20071015
29533,29135,20071027
29531,29135,20071108
32131,29135,20071023
32777,34558,20071013
32433,29135,20071109
32131,29135,20071012
29531,29135,20071011
29135,29637,20071017
29532,29135,20071019
29135,29532,20071026
31990,31290,20071101
32131,29135,20071024
32776,29532,20071030
29136,29532,20071023
29135,29532,20071017
29135,29632,20071015
28051,29135,20080516
30934,32012,20090228
30994,30655,20090311
29235,30994,20090617
30993,32014,20090314
28463,29791,20090418
25236,30992,20090303
30994,30934,20090106
30994,32014,20090620
31017,31935,20090527
30994,32014,20090705
30994,30994,20090714
30710,32004,20090423
30994,31860,20090107
30958,31235,20090718
31860,30994,20081026
30994,32004,20081214
31141,30994,20090413
31300,30994,20090227
32004,30988,20081213
30994,30934,20081218
32004,29791,20090422
30934,32014,20090619
30994,31312,20081216
32014,30994,20081205
31857,30994,20081217
28339,29274,20090417
32014,29791,20090318
30975,31860,20090618
29791,30934,20090416
31859,30994,20081204
17019,31856,20090225
31694,30280,20090605
31850,30994,20090111
31262,30994,20081226
30963,31282,20090625
30653,37115,20090611
30993,32014,20090219
30993,31860,20081224
32014,29791,20090504
32004,30934,20081105
30994,32004,20090728
29791,31860,20090507
30994,32004,20090215
31016,30994,20090313
30994,31546,20090724
32113,30994,20081212
30989,31858,20081115
25981,32014,20090115
30934,32004,20090524
30958,32004,20081216
30107,31860,20090504
32128,32004,20081109
32014,30994,20090228
30934,32014,20081024
31859,30994,20081220
29792,31114,20090424
30994,30994,20090708
31935,31935,20090430
28642,31017,20090530
32014,30934,20090513
30975,32014,20090624
30975,32014,20081031
30652,30994,20090303
32014,30994,20090517
32004,30934,20090114
32014,29399,20090510
32014,30994,20090706
32014,30107,20090503
32014,31141,20090412
32013,30971,20090116
31860,31235,20090727
30988,31860,20081215
30994,32014,20090301
32014,31235,20090608
30994,31937,20081027
31323,30934,20090609
31855,31859,20081107
31858,29791,20090507
32014,30989,20090531
36766,30989,20090611
30937,30994,20090725
32014,30994,20090722
32014,30994,20090408
32004,30994,20090213
30989,31668,20090318
30975,31860,20090726
30988,31860,20090720
31935,30934,20090501
31113,32014,20081025
30994,29791,20090603
30994,29399,20090518
30989,32014,20090114
30989,29406,20090625
30994,30989,20090520
30366,31648,20081225
32014,29791,20090417
31111,30994,20090324
31667,29399,20090612
30994,31860,20081107
31301,31961,20090216
32014,30994,20090516
30994,31860,20090305
30934,31033,20081221
30654,30988,20090622
31301,32014,20090608
31907,32014,20081104
32325,32111,20081103
32014,30989,20090715
30708,30835,20090502
31855,30994,20090619
31860,31232,20090107
30655,32004,20090412
31860,31017,20090720
32014,30994,20090716
31614,30994,20090606
32014,30994,20090103
30994,31935,20090403
31852,32014,20081201
29792,30922,20090508
31937,32014,20090615
32014,30975,20081231
31851,32014,20090406
30975,31058,20081029
32324,30994,20081121
30994,32014,20090408
30934,32736,20090517
30994,32004,20081111
31860,31858,20090102
31858,30994,20081112
30989,32014,20090103
31874,31874,20081207
28614,17019,20090224
31849,30989,20090307
31946,31931,20090224
31018,32014,20081028
30988,32014,20090101
32014,30994,20090607
32014,30994,20090301
28617,31937,20081210
32014,32014,20081231
30994,31859,20090531
31937,30994,20081027
31139,31855,20090722
32014,31016,20081214
30902,30994,20090616
31858,30988,20081116
31860,30934,20081120
30934,32014,20090516
31856,30994,20090602
32004,30934,20081108
31858,30994,20090615
30994,32014,20081213
32014,30994,20090629
31141,31874,20081210
30994,32012,20081121
30994,32004,20081112
30993,31669,20090621
32014,30994,20090620
30708,32014,20081030
30994,30994,20090214
31859,30994,20090102
32014,30934,20081028
30922,31935,20090509
29791,32004,20090419
32014,30994,20090219
30994,32014,20090629
31859,30934,20090218
29791,30989,20090320
30994,30958,20090611
32004,30835,20090305
31281,31935,20090404
30994,30969,20090713
32014,30994,20090627
31232,30465,20081203
30994,31232,20090512
32965,31072,20090119
31282,30994,20090315
30937,30994,20090109
31669,31860,20081113
31033,32004,20090213
30975,31860,20090729
30934,25981,20090115
30918,32004,20081118
30970,32014,20090104
30975,30994,20090316
31142,32014,20081226
31860,30994,20090314
31860,30994,20090110
32014,30994,20090705
31860,30934,20090511
32004,31033,20090728
30994,31860,20090222
30993,30994,20090323
32014,30934,20090618
31937,31747,20090112
31614,32014,20081113
31858,30994,20090407
32014,30994,20090524
30994,30994,20090320
31907,30994,20081227
31859,31113,20081024
30994,30988,20090317
30989,31860,20090110
30994,31668,20081203
32004,31860,20081104
31209,30994,20090601
31847,31935,20090427
30989,30970,20090723
30992,30994,20090707
30994,31860,20090706
32014,30994,20081122
31858,30934,20081117
30994,31860,20081123
32014,30994,20090610
31937,30994,20090113
29791,30994,20090519
31282,32014,20090416
30934,32014,20081101
30957,31805,20090426
30994,31113,20090323
31615,32004,20081219
31018,32004,20090105
31857,30934,20081110
30971,30994,20090711
30994,31822,20081205
30989,32004,20081026
30994,31858,20090513
32004,30994,20081219
30994,31860,20090712
31934,32004,20090426
31848,32014,20090108
32752,28632,20090217
31799,31018,20090621
31856,31858,20081024
30989,32014,20090612
30934,32004,20081106
31857,30994,20081114
30994,32014,20090602
30975,32014,20090610
32014,30994,20081031
36163,33118,20090119
31681,31860,20090325
28462,31113,20090703
31820,30934,20090212
32305,30994,20090108
31859,30934,20090514
31299,32004,20081103
29406,32014,20090716
30989,32004,20081103
32014,30934,20090515
32014,30994,20081215
30988,32004,20081222
31860,32014,20090505
30988,32004,20081122
30975,32014,20081109
31859,30994,20090105
31016,30994,20090623
31301,32014,20090322
30994,32014,20090515
30975,30994,20090717
24149,31860,20090307
32014,30989,20090419
29786,29791,20090319
30994,30994,20090401
31114,32014,20090503
30994,32004,20090406
31235,32014,20081227
31615,32014,20090501
32004,32014,20081130
30994,30937,20090721
31860,30994,20090215
30993,30994,20090630
30994,32004,20090220
30994,30994,20090527
30988,31860,20090607
32014,29791,20090506
32014,30994,20090726
31847,31860,20081228
31823,31806,20081208
31935,32014,20090510
32014,30934,20081106
30710,32004,20081102
31860,30994,20081211
31859,30934,20081202
31961,17019,20090223
30934,30994,20090421
30994,32014,20081212
32014,30934,20081023
31232,32004,20090111
30993,30918,20081118
32004,30994,20081111
31860,30994,20090104
31858,30994,20090118
30994,31859,20090727
32014,30934,20081030
30994,30994,20090719
31323,31854,20081205
30994,31856,20081220
30994,32004,20090422
31141,31141,20090411
30994,32004,20090514
32014,31017,20090322
32113,30994,20081025
31856,32004,20081223
32004,30994,20081223
24597,32014,20090218
32014,29791,20090423
31623,31033,20081224
30934,31668,20090627
30994,31626,20090616
30994,31141,20090409
30702,31623,20090425
30918,31016,20090704
31937,30988,20081225
30937,31858,20090112
31935,31860,20090405
29792,31301,20090226
30994,30994,20090710
29399,32004,20090511
30965,32014,20090102
30958,30644,20081224
28632,24149,20090302
31858,30934,20081102
32014,30994,20090220
32004,30994,20090405
32014,30647,20081029
32014,30994,20090712
30994,30994,20090526
31855,30988,20090101
30989,31624,20090601
32014,29789,20090415
31858,31113,20090521
31234,30994,20090709
30994,30648,20090630
29891,31668,20081209
30994,32004,20090521
29399,32014,20090505
30934,32014,20081116
30994,30994,20090525
29874,33209,20090311
58059,32721,20090408
5803,32721,20090224
58054,29507,20090408
5804,32721,20090331
3338,32721,20090319
3338,32721,20090215
57562,58136,20090408
3346,25940,20090214
34255,58055,20090408
3338,32720,20090416
3338,32721,20090218
53761,58234,20090407
10372,3338,20090319
9038,36255,20090211
58234,58235,20090407
32011,32721,20090223
29135,28039,20071019
25982,27891,20090304
47665,31837,20090724
59747,27798,20090323
25982,58253,20090322
33191,47667,20090707
25982,22016,20090502
25982,30297,20090110
47667,33191,20090727
33192,33191,20090308
25363,33189,20090423
33191,33191,20090513
25982,30297,20090206
50008,32038,20090706
35800,33008,20090521
25365,25591,20090505
35884,29278,20090527
31129,30154,20090206
25982,25986,20090510
25594,33191,20090413
25592,29697,20090403
33192,33191,20090716
58092,53992,20090721
25982,33191,20090504
47665,60268,20090721
27434,33779,20090208
33192,58254,20090320
32777,47667,20090723
25982,33191,20090210
33192,34107,20090223
32720,32775,20090223
25607,33191,20090415
34184,34617,20090529
50009,50795,20090714
33193,32419,20090513
29279,35884,20090531
