source,dest,time
20175,29134,20110128
29136,21062,20070426
27797,20171,20070417
3544,20171,20070414
21258,29135,20080526
20172,32776,20100618
20173,20171,20110125
32776,20171,20100701
20172,29134,20100527
28874,20171,20080521
20172,32776,20100608
20363,20171,20081217
32776,20171,20100608
21411,4867,20070421
29134,20171,20100526
21000,32776,20100625
20173,32776,20100511
20364,29135,20080525
32776,20171,20110126
25585,29101,20070418
20172,29134,20100701
20172,29134,20100611
20363,29135,20070424
20172,20363,20110124
32776,20171,20100920
29134,20171,20100625
20174,29135,20081225
32776,20171,20100623
32776,20172,20110131
20171,29135,20081215
20174,32433,20081218
32776,20171,20100609
29134,20171,20100610
32776,20171,20100624
20172,32776,20100514
27798,20171,20070425
20171,32776,20100624
18063,29135,20070413
5019,27036,20070415
20172,32776,20100623
21254,3569,20070413
32776,20171,20110130
21479,20171,20081214
20175,29134,20100420
21143,32776,20100601
3570,21496,20070421
32776,20171,20100603
32776,20171,20100617
29134,20171,20100506
32776,20171,20100514
29135,20171,20070412
29134,20171,20100420
20172,29134,20100507
20172,29134,20100528
21143,32776,20100423
21254,20171,20081216
20362,32776,20110126
20175,29134,20100706
20362,32776,20110130
21143,25232,20070426
21149,20172,20070420
21253,4868,20070420
31474,20171,20070418
20172,32776,20100525
33196,20171,20081225
20173,32776,20100506
47474,31988,20080330
20172,29134,20100617
35780,20171,20100528
20174,32776,20110131
20172,32776,20100629
20175,20171,20080524
33963,29135,20070613
28850,20171,20080525
21142,29135,20081219
25240,32776,20100526
20175,32433,20070420
47989,46000,20080405
18065,20171,20100627
20175,29135,20080521
29134,20171,20100511
20175,29135,20070416
20172,32776,20100603
21255,20171,20081226
55669,20171,20100602
21255,29135,20070423
32433,20171,20081215
20172,32776,20100604
20362,20171,20110123
20171,29134,20100512
29134,20171,20100527
19604,4867,20070414
20175,20171,20081223
32776,20171,20100604
29134,20171,20100507
20097,29280,20080330
29135,20171,20080519
21254,32433,20080520
20172,29134,20100610
32776,26489,20111104
33111,26489,20111021
32721,26490,20111121
26059,33154,20111018
29140,26489,20111107
33111,33118,20111025
28778,33162,20111025
26489,33111,20111020
25364,25364,20111118
29134,26489,20111028
29134,26489,20111025
26005,39677,20111112
32776,26489,20111027
26057,26489,20111018
59480,46086,20070801
62147,33512,20070806
34256,58587,20070802
57823,29135,20070810
36237,33511,20070803
37344,59481,20070806
34076,33510,20070805
34114,36564,20070806
35729,34449,20070801
33364,33510,20070802
33510,59480,20070807
33510,35729,20070809
32433,33510,20070731
35728,33512,20070804
62147,33511,20070807
34256,59480,20070805
33276,35729,20070802
57704,33512,20070808
36479,36242,20070803
33510,59481,20070809
34076,59480,20070731
33364,33512,20070809
31141,58041,20080511
31306,41178,20080619
30643,53393,20080724
29135,29140,20080721
30643,30643,20080723
30644,30643,20080722
29135,29134,20080605
36426,31307,20080621
30652,30653,20080510
32038,32038,20080605
32776,29135,20080622
40073,40176,20080725
30643,40033,20080725
31274,30646,20080728
31183,31185,20080512
30709,30646,20080726
29135,31186,20080523
30647,30994,20080727
31935,31309,20080607
29135,31308,20080531
32554,51214,20080621
30654,36799,20080730
32719,31255,20090219
31256,28442,20090412
31670,32014,20090323
31822,33199,20090713
33276,33443,20090414
31256,31255,20090224
27577,31255,20090222
32479,28442,20090313
32777,31370,20090217
31543,30934,20090408
28441,33197,20090308
32777,31256,20090224
27577,33192,20090326
31255,31256,20090409
27576,32720,20090305
32344,31369,20090407
28443,28442,20090314
32992,31256,20090409
40543,28050,20090215
31256,31369,20090301
31853,30994,20090401
28862,31255,20090227
33016,33191,20090408
33087,33107,20090226
30970,32004,20090409
32992,31255,20090311
28442,32386,20090310
32720,28442,20090411
27853,27854,20090222
33022,31256,20090316
30904,30934,20090324
31370,32720,20090302
33193,33111,20090226
31018,31141,20090402
31256,30313,20090219
31256,32342,20090312
32344,31370,20090405
27576,29228,20090311
33526,31369,20090220
31256,33191,20090225
27854,27854,20090322
32038,31369,20090203
32038,30691,20090324
30965,30994,20090407
29032,28442,20090304
31370,31255,20090222
28444,33189,20090217
32776,31370,20090326
33087,33196,20090308
29032,33087,20090406
46635,46655,20090215
30933,14805,20090714
32718,28442,20090306
30585,31369,20090312
31256,33191,20090316
30320,30585,20090322
47940,24516,20090706
30083,31369,20090324
31839,31370,20090304
21516,23903,20090708
28442,31255,20090228
28148,29019,20090111
28204,29899,20090215
29266,29073,20090215
29019,28211,20090116
30261,29698,20090222
36507,36929,20090308
29020,29019,20090112
30259,30186,20090214
29019,29019,20090113
28148,29019,20090111
25982,31194,20071201
31906,32004,20081215
30975,30994,20090411
31712,32014,20081109
33879,52269,20090112
32014,30836,20081112
30852,32014,20081102
32128,30648,20090419
29791,30106,20090609
29791,26801,20090224
30852,31856,20090509
31858,30836,20081106
31146,30647,20090701
34401,34402,20090214
31847,30836,20081103
32014,32004,20090504
33879,30928,20090103
30836,32013,20081113
28481,29399,20090502
30614,32004,20090624
31631,30836,20081222
30835,32004,20090520
28481,32004,20090406
29786,29791,20090405
31829,32798,20090115
29791,31860,20090503
30994,32014,20090412
30836,32004,20090511
31860,29399,20090310
30918,32004,20081118
32114,30836,20081025
32004,31859,20081109
31670,30836,20081029
31114,32004,20081103
31857,30836,20081117
30836,31860,20090526
32014,30836,20090531
31860,30994,20090325
26629,32014,20090227
30839,30836,20090506
30836,29399,20090608
32597,31919,20090114
31919,31981,20081209
31141,32004,20081216
28349,28515,20090702
32014,29791,20090207
32004,31113,20090324
31651,32014,20081223
30852,30836,20090401
29792,32004,20090510
31860,32004,20081130
32014,32004,20090315
34402,31860,20090222
32114,34401,20090210
31858,30648,20090505
31820,30836,20090517
32796,34402,20090221
31853,31668,20090704
32014,32004,20090323
32014,30615,20090205
31859,30836,20090512
32014,30615,20081207
29788,30836,20090530
31110,31750,20090525
31855,32004,20090207
33879,34401,20090101
29791,31667,20090208
31860,32004,20090423
33879,34401,20090220
31855,32798,20090227
31856,29791,20090509
32014,30994,20090409
29126,29399,20090403
32014,30615,20081113
32004,30838,20090615
31712,29791,20090507
30464,30836,20090311
30711,31667,20090531
32004,30836,20081111
31016,30994,20090410
32004,29791,20090426
30836,31668,20090623
26629,27357,20090226
32014,30710,20090424
30903,32004,20090705
29791,32014,20090420
32128,32004,20090524
28613,31981,20081226
34402,32798,20090228
30836,32004,20090417
30836,31668,20090630
31612,30995,20081215
31858,31825,20090219
29788,32004,20090508
30835,32004,20081118
31937,30615,20081023
32014,31113,20081118
31919,31981,20081228
32014,30698,20090524
31890,32004,20090116
31857,30648,20090510
31744,30836,20090624
29792,30890,20090512
32004,32014,20081024
30994,32014,20090413
32014,30615,20090623
30710,31981,20081208
32012,30836,20090602
32014,32014,20081222
31829,31274,20081231
29399,29791,20090430
30989,31855,20090326
29399,30994,20090303
30836,32004,20081111
29399,32004,20090514
32004,32004,20090619
32004,30648,20081104
32004,31668,20081229
32014,37114,20090610
31890,32004,20081229
30975,29791,20090223
31981,32004,20090119
31860,30652,20090116
31614,30647,20090606
30951,31668,20081123
30138,32004,20081116
31111,32004,20090324
32113,29791,20090423
32014,32004,20081107
30904,30994,20081204
31141,32004,20081203
31858,30650,20090315
32014,30994,20090222
31851,32004,20081202
30837,31105,20090307
31860,30615,20090416
32014,30836,20090520
30836,32004,20081114
32012,30616,20090629
31855,31061,20081101
34402,30719,20090211
32014,31666,20090621
52976,30691,20090528
31937,30836,20090607
32014,32014,20090315
28462,31653,20090703
31314,29399,20090513
31323,32004,20090305
31590,70576,20090521
32014,32004,20081027
32014,32004,20090519
31853,30836,20090305
31849,31104,20081205
32014,30836,20090427
30836,32004,20090505
32012,30836,20090301
30899,32004,20090427
31860,32182,20090119
32014,31858,20090209
31546,30647,20081120
32014,32004,20090517
32014,32004,20090308
32014,30838,20090422
32012,32004,20090308
30648,32014,20090615
31857,30836,20090526
32014,29791,20090511
32014,32004,20081202
32012,30993,20081214
31951,32004,20090104
32014,31667,20081028
31936,30837,20081119
29791,32004,20090424
32004,30835,20090107
30938,30951,20090307
30710,32014,20081112
30835,31855,20081117
33241,31981,20090116
31855,32798,20090109
31114,32004,20081104
30648,31668,20081106
32014,31667,20081207
30837,32004,20081026
31323,32004,20081219
30994,32004,20081205
31627,32004,20090622
31856,29399,20090308
29274,32004,20081115
30663,30918,20090521
31858,30836,20081101
30837,32004,20081107
32014,30994,20090413
28666,28614,20081210
32833,33842,20090103
30835,31857,20081121
30835,32004,20090518
28332,31860,20090401
31667,32014,20090515
32004,30836,20081116
31614,31141,20081216
26629,26629,20090225
31820,30615,20081110
31907,32014,20090618
31855,32004,20081212
30836,32004,20090507
30647,32004,20081213
32752,32752,20081230
37401,30615,20090611
31860,30835,20090701
7929,30836,20090614
33238,31935,20081225
30924,31668,20081210
30836,30836,20090520
30465,28629,20090331
30761,32535,20090212
32004,30615,20090105
30835,29399,20090420
31114,32014,20090610
30652,32004,20090107
30836,32004,20090607
30709,32004,20090612
30836,31859,20090428
32004,30835,20081223
31860,30836,20081114
30836,30836,20090603
31860,30934,20081218
31161,30645,20090601
30902,30836,20090107
30836,32014,20081030
33879,32004,20090301
32014,32004,20090208
29791,32004,20090419
32004,31668,20090402
32014,32798,20090113
30761,32014,20090216
31907,29791,20090330
31631,29399,20090418
32014,29399,20090216
32004,30836,20090504
30709,31859,20090206
29791,31668,20090309
49485,28663,20090110
31101,31859,20090307
30836,32004,20081024
30708,32004,20090616
30836,32004,20090106
27187,32833,20090211
29786,29791,20090429
32014,30615,20090311
30989,30836,20090303
31936,31860,20090701
32833,40176,20090111
31860,32014,20081220
32014,30994,20090412
30836,32014,20081031
29791,29791,20090501
42103,34401,20090111
30615,30838,20090306
32014,30836,20081121
32014,30615,20081103
32013,31860,20090602
31860,32004,20090313
31826,33156,20081230
32014,32014,20081221
31826,33879,20081231
33879,34402,20090221
32004,31669,20090508
30993,32004,20090422
31860,31854,20090620
30578,31669,20081105
29791,32004,20090218
30654,31858,20090302
29792,29399,20090217
32014,31937,20090516
31595,31857,20081201
31670,30836,20090519
30836,54492,20090527
14668,57045,20090807
22229,14668,20090801
25113,14667,20090805
36912,36911,20090609
16864,40175,20090724
14496,21500,20090821
26081,14495,20090802
36912,36911,20090609
26007,14670,20090810
22229,21501,20090819
20896,14668,20090731
52157,52157,20090604
40772,14670,20090810
14667,14666,20090721
39920,39311,20090605
21032,14667,20090806
24362,14667,20090805
22229,21501,20090819
22924,26759,20090820
22924,26759,20090820
14496,21501,20090804
14667,28639,20090801
20896,14668,20090731
22229,14668,20090801
30834,40772,20090808
14668,57045,20090807
39920,39311,20090605
27447,33770,20090726
14667,28639,20090801
14496,21500,20090821
13836,14667,20090818
52157,52157,20090604
10076,14667,20090818
30834,40772,20090809
25113,14667,20090805
26081,14495,20090802
26706,21501,20090804
19580,18894,20090611
18262,19171,20090220
15148,15148,20090614
19170,19171,20090416
19170,19170,20090317
25283,19171,20090225
18696,22834,20090307
19975,22106,20090607
19544,19171,20090617
18649,19170,20090309
17735,19585,20090423
33046,18659,20090308
25951,19171,20090617
20440,15148,20090616
18265,19171,20090421
17735,19171,20090401
40002,33662,20090606
19171,19171,20090625
19170,19171,20090507
19171,19171,20090603
15148,15148,20090527
15147,12982,20090425
19170,6115,20090306
45516,19171,20090413
19170,21128,20090225
18649,19171,20090623
16480,19171,20090612
20402,36392,20090501
19582,15148,20090522
22728,19171,20090609
15148,19171,20090215
15147,15148,20090221
19170,15148,20090615
19171,15148,20090411
19568,19171,20090312
18649,19567,20090503
15148,21002,20090501
19567,18696,20090222
17891,19171,20090502
28798,19069,20090219
15522,19245,20090315
21515,21497,20090307
15522,19171,20090612
19171,19171,20090605
19171,23004,20090226
19170,21539,20090622
17735,43557,20090702
19567,15147,20090331
19171,19170,20090630
22979,52886,20090506
19171,12973,20090518
18649,19171,20090526
19171,19171,20090227
17889,15147,20090511
18649,19171,20090705
18649,19171,20090506
19555,21001,20090227
18691,19171,20090601
19170,15148,20090603
19170,15148,20090430
19171,19171,20090319
57877,19171,20090611
17738,15148,20090513
6110,7158,20090428
66414,73375,20090312
19170,73286,20090518
18264,66414,20090312
22834,22829,20090419
19170,15148,20090527
18696,19297,20090508
19171,19171,20090302
22864,38456,20090218
19170,15148,20090502
74163,21126,20090318
19171,19171,20090222
18649,19171,20090316
19171,19171,20090426
19545,19171,20090302
19171,19171,20090615
19171,19171,20090507
19170,18649,20090519
23004,19562,20090223
19170,21001,20090630
19568,15145,20090409
27278,30716,20090215
19170,19578,20090403
19171,19171,20090514
19171,19170,20090430
19171,15147,20090618
19170,45516,20090413
17735,15147,20090709
19171,25309,20090304
51807,51772,20090422
17889,19171,20090623
19170,19171,20090604
17735,19171,20090629
17698,19171,20090619
29802,19171,20090310
3904,2265,20090519
18942,60415,20090422
19170,19171,20090329
19171,19171,20090420
19170,15148,20090710
19171,19578,20090509
18696,19171,20090520
19171,25832,20090225
19578,19171,20090609
18649,19170,20090621
19555,15148,20090604
56808,19171,20090526
43289,21001,20090517
21539,21538,20090622
6684,15148,20090428
19171,15147,20090611
39076,59118,20090529
18649,19171,20090630
17889,19171,20090604
18636,16223,20090213
19171,73918,20090317
19170,19171,20090303
24379,19171,20090226
19171,19084,20090222
17735,15147,20090619
21368,36392,20090314
19170,21002,20090427
18649,19171,20090219
18264,19464,20090706
19171,19171,20090410
19171,19571,20090313
18696,15146,20090531
31845,19171,20090309
15148,19069,20090426
19170,19171,20090506
22482,19170,20090511
19170,19171,20090402
28798,28798,20090219
18696,63666,20090224
66630,23122,20090418
19171,36392,20090222
17889,15148,20090526
37993,22834,20090419
19562,19084,20090615
56180,25266,20090226
19170,19171,20090521
18649,19171,20090517
19170,19171,20090303
19170,19171,20090624
3671,19171,20090427
18649,15148,20090425
19567,15147,20090426
18696,19171,20090221
19490,19171,20090624
24668,35370,20090215
2266,17622,20090519
6115,6115,20090306
20500,19171,20090330
19171,15148,20090617
17735,19171,20090313
19171,19171,20090216
19579,19171,20090224
15148,25217,20090216
19170,19171,20090219
19170,19171,20090531
19171,19171,20090425
16994,16502,20090612
19171,25282,20090617
22549,19170,20090706
19171,19170,20090420
19495,44000,20090227
18649,19171,20090702
19170,23004,20090223
58548,19171,20090701
19457,19171,20090507
38394,18519,20090218
19171,19171,20090313
33563,19171,20090606
27922,28708,20090227
19171,19171,20090216
19170,19173,20090602
19170,19171,20090227
21538,17735,20090622
19170,17734,20090224
58041,19069,20090303
15148,15148,20090507
21002,36392,20090228
19171,19171,20090302
19171,15147,20090623
19171,19171,20090710
18696,19171,20090501
21003,36392,20090529
17736,26629,20090316
71428,19171,20090421
18696,20456,20090602
19171,19171,20090310
18621,19171,20090522
19171,15537,20090504
19171,19171,20090508
19171,15147,20090311
19170,15148,20090516
19171,30171,20090624
73918,73918,20090318
29200,40006,20090415
19568,15147,20090612
4853,19002,20090307
