source,dest,daytime
54903,26485,2009040203
28045,25996,2009022702
25996,28042,2009030505
58662,51858,2009071102
27815,26008,2009041601
26487,32433,2009042005
21131,26007,2009021702
46096,26005,2009040907
35293,35293,2009071323
25363,26488,2009032501
28045,54904,2009041807
28043,32718,2009032816
28043,26007,2009022301
51412,26007,2009042102
25996,26489,2009030201
26008,26006,2009032707
28865,26488,2009012007
28864,26488,2009041509
58678,59390,2009071300
30740,26007,2009033001
25997,25374,2009032009
27061,26484,2009040903
28863,26488,2009031601
25996,25996,2009032504
28864,26005,2009032601
25998,36306,2009033101
34112,26007,2009021902
25996,25996,2009032608
52158,58679,2009071008
25997,19438,2009040309
26007,26488,2009030905
35293,35293,2009072419
35293,31966,2009071323
26091,26007,2009033104
30154,26488,2009032005
55685,26487,2009012103
27815,28042,2009030901
58609,26005,2009032306
31825,26488,2009022706
35293,36589,2009072023
27801,26488,2009031706
52157,52157,2009071008
22615,26409,2009031600
25996,30081,2009031605
35421,36011,2009071408
26007,25996,2009040402
14805,26007,2009021706
35909,26007,2009040702
26007,26488,2009040705
48563,46556,2008121003
57262,57262,2008110503
44009,41069,2008120701
44643,28109,2008120922
51690,44643,2008110707
28109,56646,2008120922
44653,44643,2008121409
44643,44643,2008113014
36004,29669,2008110512
33301,29668,2008110410
25363,25363,2008111401
58875,70065,2008110602
44643,45252,2008120822
44338,52491,2008111201
22070,48377,2008110605
44010,44648,2008110400
30090,29905,2008111401
44644,44643,2008120710
44643,44643,2008120713
46979,52094,2008111502
47682,44643,2008110504
42113,45196,2008110409
64287,29950,2008111215
44643,44643,2008121504
29669,28863,2008110601
44339,42435,2008110821
29670,28863,2008110501
44335,44643,2008120201
44643,44643,2008120413
44643,44643,2008120711
44643,44643,2008121414
48373,57085,2008110610
47698,49650,2008120516
44333,52326,2008110623
71431,44643,2008120101
44005,44642,2008111010
57594,44004,2008111108
48356,44643,2008110811
44009,44643,2008121501
44335,44400,2008120614
44643,38066,2008110510
33964,36283,2008091907
25714,35799,2008091804
25713,25714,2008083107
26915,25996,2008092006
25398,33964,2008082823
27066,25398,2008090404
24645,25398,2008091406
29135,33964,2008082705
30171,25398,2008091610
25398,25398,2008090611
36862,33964,2008090805
25398,25230,2008090306
30806,25398,2008091713
36465,25398,2008082810
25978,25982,2008090813
33964,21497,2008082909
35799,36414,2008091807
25713,25398,2008092010
25714,33964,2008090904
33964,26417,2008090810
25395,30806,2008091711
25714,35799,2008090504
33964,25714,2008082709
25398,13494,2008091508
25398,25398,2008091512
27072,35799,2008082723
35799,34109,2008090109
36776,35799,2008090204
45162,25398,2008090509
36464,34109,2008090105
29134,20171,2010060111
21269,20892,2007041422
32433,21522,2008052011
32776,20171,2010061811
20172,56860,2010060123
20169,20171,2010060503
32776,20171,2010061111
20175,29134,2011012800
29136,21062,2007042611
27797,20171,2007041711
3544,20171,2007041407
21258,29135,2008052601
20172,32776,2010061801
20173,20171,2011012501
32776,20171,2010070111
20172,29134,2010052701
28874,20171,2008052113
20172,32776,2010060801
20363,20171,2008121704
32776,20171,2010060812
21411,4867,2007042122
29134,20171,2010052611
21000,32776,2010062501
20173,32776,2010051101
20364,29135,2008052504
32776,20171,2011012611
25585,29101,2007041801
20172,29134,2010070101
20172,29134,2010061101
20363,29135,2007042401
20172,20363,2011012415
32776,20171,2010092010
29134,20171,2010062511
20174,29135,2008122501
32776,20171,2010062312
32776,20172,2011013109
20171,29135,2008121500
20174,32433,2008121801
32776,20171,2010060915
29134,20171,2010061011
32776,20171,2010062411
20172,32776,2010051401
27798,20171,2007042511
20171,32776,2010062401
18063,29135,2007041301
5019,27036,2007041507
20172,32776,2010062301
21254,3569,2007041322
32776,20171,2011013009
21479,20171,2008121404
20175,29134,2010042001
21143,32776,2010060101
3570,21496,2007042107
32776,20171,2010060311
32776,20171,2010061711
29134,20171,2010050611
32776,20171,2010051411
29135,20171,2007041209
29134,20171,2010042011
20172,29134,2010050701
20172,29134,2010052802
21143,32776,2010042301
21254,20171,2008121601
20362,32776,2011012602
20175,29134,2010070601
20362,32776,2011013001
21143,25232,2007042600
21149,20172,2007042011
21253,4868,2007042022
31474,20171,2007041811
20172,32776,2010052501
33196,20171,2008122509
20173,32776,2010050601
47474,31988,2008033013
20172,29134,2010061701
35780,20171,2010052811
20174,32776,2011013101
20172,32776,2010062901
20175,20171,2008052406
33963,29135,2007061306
28850,20171,2008052517
21142,29135,2008121901
25240,32776,2010052601
20175,32433,2007042001
47989,46000,2008040509
18065,20171,2010062700
20175,29135,2008052101
29134,20171,2010051111
20175,29135,2007041601
20172,32776,2010060301
21255,20171,2008122601
55669,20171,2010060210
21255,29135,2007042300
32433,20171,2008121511
20172,32776,2010060401
20362,20171,2011012307
20171,29134,2010051201
29134,20171,2010052711
19604,4867,2007041422
20175,20171,2008122306
32776,20171,2010060411
29134,20171,2010050711
20097,29280,2008033011
29135,20171,2008051915
21254,32433,2008052001
20172,29134,2010061001
32776,26489,2011110400
33111,26489,2011102100
32721,26490,2011112100
26059,33154,2011101814
29140,26489,2011110700
33111,33118,2011102514
28778,33162,2011102514
26489,33111,2011102010
25364,25364,2011111815
29134,26489,2011102800
29134,26489,2011102500
26005,39677,2011111208
32776,26489,2011102700
26057,26489,2011101804
59480,46086,2007080111
62147,33512,2007080609
34256,58587,2007080200
57823,29135,2007081009
36237,33511,2007080308
37344,59481,2007080623
34076,33510,2007080501
34114,36564,2007080623
35729,34449,2007080114
33364,33510,2007080215
33510,59480,2007080723
33510,35729,2007080900
32433,33510,2007073111
35728,33512,2007080404
62147,33511,2007080709
34256,59480,2007080523
33276,35729,2007080223
57704,33512,2007080810
36479,36242,2007080308
33510,59481,2007080923
34076,59480,2007073123
33364,33512,2007080910
31141,58041,2008051102
31306,41178,2008061923
30643,53393,2008072403
29135,29140,2008072109
30643,30643,2008072309
30644,30643,2008072200
29135,29134,2008060504
36426,31307,2008062113
30652,30653,2008051000
32038,32038,2008060504
32776,29135,2008062204
40073,40176,2008072511
30643,40033,2008072503
31274,30646,2008072808
31183,31185,2008051201
30709,30646,2008072615
29135,31186,2008052301
30647,30994,2008072709
31935,31309,2008060709
29135,31308,2008053113
32554,51214,2008062106
30654,36799,2008073008
32719,31255,2009021905
31256,28442,2009041223
31670,32014,2009032310
31822,33199,2009071301
33276,33443,2009041409
31256,31255,2009022423
27577,31255,2009022209
32479,28442,2009031312
32777,31370,2009021706
31543,30934,2009040814
28441,33197,2009030823
32777,31256,2009022412
27577,33192,2009032623
31255,31256,2009040923
27576,32720,2009030523
32344,31369,2009040711
28443,28442,2009031405
32992,31256,2009040912
40543,28050,2009021502
31256,31369,2009030123
31853,30994,2009040114
28862,31255,2009022710
33016,33191,2009040800
33087,33107,2009022602
30970,32004,2009040901
32992,31255,2009031113
28442,32386,2009031023
32720,28442,2009041111
27853,27854,2009022209
33022,31256,2009031615
30904,30934,2009032415
31370,32720,2009030223
33193,33111,2009022609
31018,31141,2009040201
31256,30313,2009021923
31256,32342,2009031223
32344,31370,2009040511
27576,29228,2009031123
33526,31369,2009022012
31256,33191,2009022523
27854,27854,2009032223
32038,31369,2009020310
32038,30691,2009032405
30965,30994,2009040713
29032,28442,2009030423
31370,31255,2009022222
28444,33189,2009021723
32776,31370,2009032611
33087,33196,2009030823
29032,33087,2009040601
46635,46655,2009021502
30933,14805,2009071402
32718,28442,2009030610
30585,31369,2009031211
31256,33191,2009031623
30320,30585,2009032209
47940,24516,2009070602
30083,31369,2009032413
31839,31370,2009030410
21516,23903,2009070801
28442,31255,2009022807
28148,29019,2009011114
28204,29899,2009021523
29266,29073,2009021506
29019,28211,2009011606
30261,29698,2009022211
36507,36929,2009030813
29020,29019,2009011204
30259,30186,2009021403
29019,29019,2009011301
28148,29019,2009011106
25982,31194,2007120101
31906,32004,2008121503
30975,30994,2009041105
31712,32014,2008110907
33879,52269,2009011200
32014,30836,2008111218
30852,32014,2008110200
32128,30648,2009041917
29791,30106,2009060900
29791,26801,2009022400
30852,31856,2009050905
31858,30836,2008110617
31146,30647,2009070117
34401,34402,2009021404
31847,30836,2008110316
32014,32004,2009050402
33879,30928,2009010304
30836,32013,2008111301
28481,29399,2009050207
30614,32004,2009062407
31631,30836,2008122217
30835,32004,2009052012
28481,32004,2009040602
29786,29791,2009040505
31829,32798,2009011510
29791,31860,2009050303
30994,32014,2009041200
30836,32004,2009051106
31860,29399,2009031017
30918,32004,2008111822
32114,30836,2008102518
32004,31859,2008110918
31670,30836,2008102904
31114,32004,2008110309
31857,30836,2008111717
30836,31860,2009052604
32014,30836,2009053119
31860,30994,2009032518
26629,32014,2009022701
30839,30836,2009050612
30836,29399,2009060806
32597,31919,2009011400
31919,31981,2008120901
31141,32004,2008121623
28349,28515,2009070202
32014,29791,2009020714
32004,31113,2009032400
31651,32014,2008122309
30852,30836,2009040120
29792,32004,2009051002
31860,32004,2008113020
32014,32004,2009031509
34402,31860,2009022205
32114,34401,2009021002
31858,30648,2009050519
31820,30836,2009051722
32796,34402,2009022103
31853,31668,2009070404
32014,32004,2009032309
32014,30615,2009020508
31859,30836,2009051219
32014,30615,2008120719
29788,30836,2009053003
31110,31750,2009052509
31855,32004,2009020706
33879,34401,2009010104
29791,31667,2009020802
31860,32004,2009042309
33879,34401,2009022000
31855,32798,2009022703
31856,29791,2009050918
32014,30994,2009040918
29126,29399,2009040301
32014,30615,2008111317
32004,30838,2009061518
31712,29791,2009050719
30464,30836,2009031100
30711,31667,2009053103
32004,30836,2008111117
31016,30994,2009041002
32004,29791,2009042617
30836,31668,2009062304
26629,27357,2009022600
32014,30710,2009042417
30903,32004,2009070502
29791,32014,2009042023
32128,32004,2009052409
28613,31981,2008122604
34402,32798,2009022804
30836,32004,2009041700
30836,31668,2009063004
31612,30995,2008121523
31858,31825,2009021901
29788,32004,2009050801
30835,32004,2008111801
31937,30615,2008102317
32014,31113,2008111807
31919,31981,2008122808
32014,30698,2009052421
31890,32004,2009011612
31857,30648,2009051022
31744,30836,2009062421
29792,30890,2009051201
32004,32014,2008102419
30994,32014,2009041305
32014,30615,2009062323
30710,31981,2008120803
32012,30836,2009060218
32014,32014,2008122200
31829,31274,2008123110
29399,29791,2009043003
30989,31855,2009032603
29399,30994,2009030300
30836,32004,2008111101
29399,32004,2009051401
32004,32004,2009061900
32004,30648,2008110418
32004,31668,2008122903
32014,37114,2009061022
31890,32004,2008122901
30975,29791,2009022305
31981,32004,2009011901
31860,30652,2009011616
31614,30647,2009060606
30951,31668,2008112303
30138,32004,2008111603
31111,32004,2009032423
32113,29791,2009042318
32014,32004,2008110718
30904,30994,2008120416
31141,32004,2008120323
31858,30650,2009031518
32014,30994,2009022218
31851,32004,2008120214
30837,31105,2009030703
31860,30615,2009041600
32014,30836,2009052021
30836,32004,2008111400
32012,30616,2009062917
31855,31061,2008110109
34402,30719,2009021100
32014,31666,2009062110
52976,30691,2009052801
31937,30836,2009060716
32014,32014,2009031500
28462,31653,2009070300
31314,29399,2009051305
31323,32004,2009030510
31590,70576,2009052123
32014,32004,2008102704
32014,32004,2009051909
31853,30836,2009030518
31849,31104,2008120518
32014,30836,2009042721
30836,32004,2009050503
32012,30836,2009030120
30899,32004,2009042701
31860,32182,2009011901
32014,31858,2009020909
31546,30647,2008112003
32014,32004,2009051705
32014,32004,2009030807
32014,30838,2009042220
32012,32004,2009030801
30648,32014,2009061505
31857,30836,2009052617
32014,29791,2009051117
32014,32004,2008120216
32012,30993,2008121401
31951,32004,2009010407
32014,31667,2008102804
31936,30837,2008111918
29791,32004,2009042400
32004,30835,2009010721
30938,30951,2009030703
30710,32014,2008111200
30835,31855,2008111701
33241,31981,2009011600
31855,32798,2009010902
31114,32004,2008110404
30648,31668,2008110603
32014,31667,2008120704
30837,32004,2008102604
31323,32004,2008121900
30994,32004,2008120500
31627,32004,2009062209
31856,29399,2009030818
29274,32004,2008111501
30663,30918,2009052104
31858,30836,2008110117
30837,32004,2008110701
32014,30994,2009041314
28666,28614,2008121022
32833,33842,2009010304
30835,31857,2008112103
30835,32004,2009051806
28332,31860,2009040105
31667,32014,2009051501
32004,30836,2008111617
31614,31141,2008121615
26629,26629,2009022500
31820,30615,2008111018
31907,32014,2009061800
31855,32004,2008121203
30836,32004,2009050702
30647,32004,2008121309
32752,32752,2008123005
37401,30615,2009061122
31860,30835,2009070104
7929,30836,2009061406
33238,31935,2008122504
30924,31668,2008121022
30836,30836,2009052001
30465,28629,2009033100
30761,32535,2009021207
32004,30615,2009010503
30835,29399,2009042001
31114,32014,2009061006
30652,32004,2009010709
30836,32004,2009060707
30709,32004,2009061207
30836,31859,2009042805
32004,30835,2008122318
31860,30836,2008111418
30836,30836,2009060306
31860,30934,2008121800
31161,30645,2009060108
30902,30836,2009010700
30836,32014,2008103001
33879,32004,2009030102
32014,32004,2009020809
29791,32004,2009041900
32004,31668,2009040206
32014,32798,2009011301
30761,32014,2009021604
31907,29791,2009033000
31631,29399,2009041817
32014,29399,2009021617
32004,30836,2009050420
30709,31859,2009020602
29791,31668,2009030900
49485,28663,2009011001
31101,31859,2009030713
30836,32004,2008102402
30708,32004,2009061605
30836,32004,2009010602
27187,32833,2009021110
29786,29791,2009042900
32014,30615,2009031121
30989,30836,2009030321
31936,31860,2009070111
32833,40176,2009011104
31860,32014,2008122009
32014,30994,2009041207
30836,32014,2008103103
29791,29791,2009050103
42103,34401,2009011112
30615,30838,2009030601
32014,30836,2008112121
32014,30615,2008110300
32013,31860,2009060203
31860,32004,2009031305
31826,33156,2008123005
32014,32014,2008122108
31826,33879,2008123110
33879,34402,2009022103
32004,31669,2009050810
30993,32004,2009042202
31860,31854,2009062002
30578,31669,2008110501
29791,32004,2009021801
30654,31858,2009030203
29792,29399,2009021701
32014,31937,2009051609
31595,31857,2008120123
31670,30836,2009051917
30836,54492,2009052708
14668,57045,2009080710
22229,14668,2009080121
25113,14667,2009080503
36912,36911,2009060909
16864,40175,2009072421
14496,21500,2009082105
26081,14495,2009080206
36912,36911,2009060901
26007,14670,2009081014
22229,21501,2009081914
20896,14668,2009073113
52157,52157,2009060406
40772,14670,2009081001
14667,14666,2009072101
39920,39311,2009060503
21032,14667,2009080613
24362,14667,2009080523
22229,21501,2009081906
22924,26759,2009082009
22924,26759,2009082001
14496,21501,2009080401
14667,28639,2009080110
20896,14668,2009073121
22229,14668,2009080113
30834,40772,2009080823
14668,57045,2009080702
39920,39311,2009060511
27447,33770,2009072601
14667,28639,2009080102
14496,21500,2009082113
13836,14667,2009081802
52157,52157,2009060414
10076,14667,2009081814
30834,40772,2009080907
25113,14667,2009080511
26081,14495,2009080214
26706,21501,2009080412
19580,18894,2009061108
18262,19171,2009022006
15148,15148,2009061406
19170,19171,2009041605
19170,19170,2009031704
25283,19171,2009022507
18696,22834,2009030722
19975,22106,2009060723
19544,19171,2009061722
18649,19170,2009030921
17735,19585,2009042310
33046,18659,2009030807
25951,19171,2009061707
20440,15148,2009061610
18265,19171,2009042122
17735,19171,2009040100
40002,33662,2009060604
